번호,사업장명,영업상태명,소재지전체주소,좌표정보(x),좌표정보(y),위생업태명
1889739,청호야식,영업/정상,강원도 정선군 정선읍 봉양리 57-12,347972.362232675,432410.947383619,한식
1889806,아라리만두족발,영업/정상,강원도 정선군 정선읍 봉양리 344-1,347380.211832587,432301.924159223,한식
1889898,백채김치찌개삼척점,영업/정상,강원도 삼척시 당저동 143-2 금강유리,391330.239672229,440304.051246526,한식
1889908,산책,영업/정상,강원도 홍천군 홍천읍 검율리 153-6,281047.147526379,466504.040638598,기타
1889935,회산의저녁,영업/정상,강원도 강릉시 회산동 610,364156.980085822,472343.38057355,한식
1889952,마부하이,영업/정상,강원도 양양군 양양읍 남문리 40-4,342437.478239107,509373.973003673,한식
1890021,테그42 횡성점,영업/정상,강원도 횡성군 횡성읍 읍하리 572-6,286827.227102037,443304.088195353,기타
1890081,카페 마을에 오다,영업/정상,강원도 횡성군 우천면 상하가리 220-2,294204.741759589,442664.919482907,기타
1890131,화산마라탕,영업/정상,강원도 춘천시 교동 157-15,264935.602089382,487003.932298204,중국식
1890159,비비큐(BBQ) 강원고성토성점,영업/정상,강원도 고성군 토성면 봉포리 381,336958.427900624,528399.701228777,호프/통닭
1890207,OOGA,영업/정상,강원도 속초시 영랑동 147-10,339644.354176481,524882.880271431,한식
1890259,cafe033,영업/정상,강원도 태백시 혈동 50-29,371163.782342872,403887.863692985,기타
1890283,필요한게있는집(뉴욕버거),영업/정상,강원도 강릉시 강문동 1-1 세인트존스 호텔,369147.462906176,478267.144158212,경양식
1890284,구정쌈밥,영업/정상,강원도 강릉시 구정면 여찬리 296,365483.268781953,469682.54569003,한식
1890294,포군,영업/정상,강원도 양양군 현남면 남애리 180-14,357239.048405792,493857.982786367,"외국음식전문점(인도,태국등)"
1890295,온전한 식당,영업/정상,강원도 양구군 양구읍 상리 268-13,286759.43316934,511913.365611347,일식
1890316,모두랑,영업/정상,강원도 인제군 북면 원통리 647-18,305534.155036346,513982.983125461,한식
1890360,다희네식당,영업/정상,강원도 횡성군 갑천면 병지방리 464-3,294506.506465246,455969.581605251,한식
1890387,후르츠봉봉,영업/정상,강원도 원주시 관설동 1684-14,285319.37,424659.24,기타
1890393,동그라미식당,영업/정상,강원도 철원군 동송읍 이평리 687-20,219398.276544594,522775.7451446,뷔페식
1890443,신선맛있는집,영업/정상,강원도 홍천군 홍천읍 연봉리 290-1,277001.941214224,464978.16982009,한식
1890458,일삼구,영업/정상,강원도 춘천시 동내면 사암리 584-5 사암리584-4 583-1,268144.079860604,481495.671941856,정종/대포집/소주방
1890459,오브 유러피안 에스프레소 바(AUBE),영업/정상,강원도 춘천시 석사동 766-8,265889.659113175,484785.943213033,기타
1890529,참치라이더교동점,영업/정상,강원도 강릉시 교동 1835-8,365251.976685245,475511.786316555,횟집
1890530,집밥생각,영업/정상,강원도 강릉시 교동 1733-4,365738.87642808,474405.804925251,한식
1890545,훌랄라 참숯치킨,영업/정상,강원도 원주시 단구동 1538-12,283361.253664291,425091.782694959,한식
1890546,붐피자원주무실점,영업/정상,강원도 원주시 무실동 1663-1,281669.231661525,426139.378095438,기타
1890547,르뱅베이글,영업/정상,강원도 원주시 명륜동 524,283735.865402056,425994.629733568,기타
1890548,풍물어시장,영업/정상,강원도 원주시 평원동 310-10,284301.268933667,427964.611722966,횟집
1890606,대패가일구영영 동해점,영업/정상,강원도 동해시 효가동 175-1,386465.983232315,445642.098222249,한식
1890626,백소정 춘천명동점,영업/정상,강원도 춘천시 죽림동 189 브라운가,263954.075694438,486406.885561246,경양식
1890627,한신포차 춘천석사CGV점,영업/정상,강원도 춘천시 석사동 888-4,265486.839877685,483430.987190157,경양식
1890673,홍주방,영업/정상,강원도 삼척시 읍중동 2-33 풍년제과,391411.194296603,439828.439683303,중국식
1890757,내촌반점,영업/정상,강원도 홍천군 내촌면 도관리 463-4,295753.445858714,479772.513152237,중국식
1890763,대구반야월막창,영업/정상,강원도 횡성군 둔내면 둔방내리 577-11,306890.716916665,446369.865666394,식육(숯불구이)
1890798,스토리즈,영업/정상,강원도 원주시 무실동 1833-8,282559.401300259,425922.826319098,기타
1890799,구구구(999)숯불돼지구이,영업/정상,강원도 원주시 단계동 1173-4,281380.033489257,428715.634846056,한식
1890824,장원능이백숙,영업/정상,강원도 속초시 장사동 633-1,339071.014766828,525601.911450049,한식
1890825,스시마니아,영업/정상,강원도 속초시 교동 781-60,337846.12972941,523849.441926247,일식
1890842,협동조합 화신촌사람들,영업/정상,강원도 태백시 장성동 170-98,378579.807787213,401712.645782203,기타
1890913,산촌두부마을,영업/정상,강원도 인제군 북면 원통리 470-10,306142.896953877,514287.581884715,기타
1890956,명가 토종 순대국,영업/정상,강원도 원주시 반곡동 1913-6,287476.643166799,425187.579444885,한식
1890957,연꽃베트남쌀국수,영업/정상,강원도 원주시 문막읍 건등리 1624-5,273451.620393023,424860.880899172,기타
1890975,고릴라하우스,영업/정상,강원도 태백시 통동 73-3 동산장여관,381004.670279275,409722.779541608,한식
1890976,제주어멍돼지,영업/정상,강원도 속초시 조양동 1499-2 부영아파트3단지,338282.129911374,521872.924685818,한식
1890987,대관령한우,영업/정상,강원도 평창군 대관령면 차항리 30-24,349509.687326033,466299.436097181,한식
1891044,시즌,영업/정상,강원도 원주시 흥업면 매지리 1926-16,280688.542800773,420059.042672778,정종/대포집/소주방
1891045,싱싱샐러드,영업/정상,강원도 원주시 무실동 1850-5 휴먼팰리스,282306.876254139,426085.974650539,기타
1891150,한식식당,영업/정상,강원도 춘천시 소양로4가 115-10,263283.191771411,486195.686663634,한식
1891151,다복향마라탕,영업/정상,강원도 춘천시 효자동 632-27,265527.587025044,485819.655368008,중국식
1891238,시인(siin),영업/정상,강원도 강릉시 남문동 131-6,366575.810701952,473577.844650758,한식
1891334,퐁당,영업/정상,강원도 원주시 문막읍 동화리 1039-10 1층,273816.273290111,426195.96640289,기타
1891348,웨딩노엘,영업/정상,"강원도 원주시 반곡동 1899-1번지 1층, 102호일부",287155.142699987,425357.656259047,기타
1891384,할마이옛날통닭,영업/정상,강원도 강릉시 입암동 93-4번지,368883.726062609,474892.002646555,호프/통닭
1891385,딜리버리킹강릉교동점,영업/정상,강원도 강릉시 교동 1834-4,365282.886468029,475545.976531429,기타
1891416,탕화쿵푸,영업/정상,강원도 춘천시 중앙로2가 29 2층,263854.836241419,486507.793887228,중국식
1891417,쌈빠찹쌀강정,영업/정상,강원도 춘천시 동내면 학곡리 606-3,266946.28078583,481571.412757147,기타
1891429,구라미한우촌,영업/정상,강원도 강릉시 홍제동 1023-1,364435.404871985,474411.795255381,식육(숯불구이)
1891430,이루나,영업/정상,강원도 강릉시 견소동 268-20,371276.933998442,476377.69759842,기타
1891456,시온면옥,영업/정상,강원도 원주시 중앙동 42-4번지,284091.528003323,428156.551428868,한식
1891462,119생삼겹살,영업/정상,강원도 원주시 태장동 546-81번지 1층,284826.109402714,431670.774034447,식육(숯불구이)
1891486,샘터감자옹심이,영업/정상,강원도 평창군 평창읍 하리 56-23번지,323440.252288344,430332.487524579,분식
1891500,답게,영업/정상,강원도 화천군 사내면 삼일리 584,245037.625485901,503991.335538188,한식
1891555,감동돼지앤달리는려석들,영업/정상,강원도 원주시 무실동 1731-11 1층,282144.158168861,426615.763552982,식육(숯불구이)
1891564,중화일미,영업/정상,강원도 횡성군 횡성읍 읍하리 291-5,286511.75453878,443641.365985552,중국식
1891568,노가리세상조양점,영업/정상,강원도 속초시 조양동 927-6번지,,,호프/통닭
1891659,리트리트 숨,영업/정상,강원도 고성군 토성면 아야진리 206-3번지,335548.206399307,531284.563297712,기타
1891678,또래오래단구관설점,영업/정상,강원도 원주시 관설동 1661-6 1층 일부,285195.653239608,424708.515561059,호프/통닭
1891683,똥파리포차,영업/정상,강원도 철원군 서면 와수리 1960-4번지 2층,238329.384470175,526380.360067113,한식
1891684,예사랑,영업/정상,강원도 원주시 우산동 200-3번지,282873.998819313,430149.177758292,한식
1891685,알부자집알탕,영업/정상,강원도 원주시 단구동 641-3번지,284753.885380562,425610.080721425,한식
1891700,통방아,영업/정상,강원도 삼척시 신기면 대이리 199,378542.814801817,426563.283093422,한식
1891710,돈치킨 동해천곡점,영업/정상,강원도 동해시 천곡동 977-5 1층,387311.834893511,448046.376830671,한식
1891717,솔밭식당,영업/정상,강원도 정선군 신동읍 천포리 175번지,345468.78339578,412261.981754995,한식
1891718,사계절,영업/정상,강원도 정선군 임계면 송계리 720-4번지,363685.799144404,445279.704410949,기타
1891719,예나,영업/정상,강원도 정선군 정선읍 봉양리 349-4 (1호),347413.726114794,432201.86998949,기타
1891744,김조커의보드게임카페,영업/정상,"강원도 원주시 무실동 1857-12 2층 205,206호",282281.586640301,426222.813244459,기타
1891745,블랑,영업/정상,"강원도 원주시 무실동 420-5번지 1,2층",281706.113500342,427266.721741585,기타
1891746,장군숯불구이,영업/정상,강원도 원주시 단구동 626-1,284942.010225652,425699.709929923,식육(숯불구이)
1891791,하동포차,영업/정상,강원도 동해시 북평동 114 1층,387564.064060567,444247.767105536,정종/대포집/소주방
1891792,육전국밥 동해점,영업/정상,강원도 동해시 천곡동 804-5번지 1층,386716.326119867,449059.560114117,한식
1891793,못난이,영업/정상,강원도 동해시 송정동 848-42 1층,387817.124236687,446196.751928926,정종/대포집/소주방
1891799,돈치맘,영업/정상,강원도 홍천군 홍천읍 갈마곡리 77번지,279538.494997667,466252.006521528,일식
1891820,30미리미터(30mm),영업/정상,강원도 강릉시 교동 1842-3,365470.669206173,475447.935131456,식육(숯불구이)
1891831,미르마르2호점,영업/정상,강원도 강릉시 견소동 287-76,371511.589217183,476222.222903827,한식
1891840,인구치킨,영업/정상,강원도 양양군 현남면 인구리 636-8,354720.615932083,497664.640476808,기타
1891856,모이다,영업/정상,강원도 평창군 평창읍 하리 48-3번지,323567.733700408,430299.900931699,호프/통닭
1891862,오지게들이대포차,영업/정상,강원도 동해시 구미동 510-15 2층,388166.846349747,444201.991412577,정종/대포집/소주방
1891871,강릉그림카페,영업/정상,강원도 강릉시 홍제동 637-10,364303.565986948,474340.628143827,키즈카페
1891872,바다가는길,영업/정상,강원도 강릉시 연곡면 영진리 354-5,361577.729099214,486945.100226887,기타
1891873,피앤비코,영업/정상,강원도 강릉시 견소동 287-76,371511.589217183,476222.222903827,경양식
1891874,한끼국밥,영업/정상,강원도 강릉시 교동 1001-21,366426.841580818,474423.212572873,분식
1891875,경포바다포차,영업/정상,강원도 강릉시 안현동 94-143번지,367694.469558541,479672.442202761,정종/대포집/소주방
1891927,골목식당포차,영업/정상,강원도 강릉시 입암동 138-2번지,369151.870037866,474713.944083455,기타
1891931,커피블럭,영업/정상,강원도 정선군 남면 무릉리 611-37,357407.26771348,417269.984788456,기타
1891944,청학동사거리,영업/정상,강원도 속초시 청학동 482-405번지,338756.572111666,523224.543562592,한식
1891945,속초해물칼국수,영업/정상,강원도 속초시 조양동 1288,340122.939742306,521409.386131422,한식
1891946,꿔바로우 주는 마라탕,영업/정상,강원도 양구군 양구읍 상리 231-2,286644.991231862,511738.34599728,분식
1891984,오소 섬마을 식당,영업/정상,강원도 태백시 황지동 8-13,376731.066243503,410137.568653686,한식
1891987,제라늄,영업/정상,강원도 정선군 남면 낙동리 541-1,349305.0835309,425213.614969937,한식
1891995,시나본춘천장학점,영업/정상,강원도 춘천시 동면 장학리 1008,266267.895302087,488064.585866463,기타
1891999,부성식당,영업/정상,강원도 인제군 남면 신남리 325-11번지,295085.49938791,496532.100949819,한식
1892000,도야족발,영업/정상,강원도 평창군 봉평면 무이리 831-12번지 삼강연립,316420.135594408,455496.594891859,한식
1892016,BHC봉평휘닉스점,영업/정상,강원도 평창군 봉평면 무이리 820-3,316325.060499657,455310.3373976,호프/통닭
1892028,본죽&비빔밥(아산병원점),영업/정상,강원도 강릉시 사천면 방동리 415-4,363348.208680288,480926.393123679,기타
1892032,참치야스시야마트,영업/정상,강원도 삼척시 남양동 329-10 부산식당,391723.905431338,440009.698628719,횟집
1892033,삼척홍대포,영업/정상,강원도 삼척시 남양동 55-17 해뜨는식당,391546.195949633,439850.05301039,한식
1892038,미미맨숀,영업/정상,"강원도 원주시 우산동 235-24번지 1,2",282842.233287137,429850.925520442,기타
1892039,아바이코다리,영업/정상,강원도 원주시 반곡동 1860-5,286530.401496353,425229.266366716,한식
1892071,카페뷰,영업/정상,강원도 고성군 죽왕면 문암진리 460-13번지,334809.697809741,535128.303394823,기타
1892217,바다목장,영업/정상,강원도 홍천군 홍천읍 갈마곡리 152번지,279068.388453742,465715.047901991,횟집
1892224,멜버른,영업/정상,강원도 춘천시 효자동 704-23번지,264139.987142806,485115.813157144,기타
1892230,비에스(B.S)레스토랑,영업/정상,강원도 정선군 사북읍 사북리 354-32번지 라마다앙코르정선호텔,360781.490352356,415405.208573956,기타
1892248,치맥,영업/정상,강원도 강릉시 포남동 1300-9,368698.305382733,476141.274966691,기타
1892249,루이식당,영업/정상,강원도 강릉시 강문동 302-2,368385.031481852,479243.751841582,일식
1892449,마릴본,영업/정상,강원도 춘천시 효자동 542-2번지,263883.77221947,485758.483461918,경양식
1892496,예가,영업/정상,강원도 평창군 용평면 속사리 569-6,331723.345183833,459947.891326412,한식
1892543,K-POP호프,영업/정상,강원도 홍천군 홍천읍 희망리 381-7,277679.580910806,465395.268641778,호프/통닭
1892670,태산숯불구이,영업/정상,강원도 동해시 평릉동 467-5번지 1층,386969.291196351,449688.428922023,식육(숯불구이)
1892732,서창산업옥계(속초방향)휴게소한식,영업/정상,강원도 강릉시 옥계면 주수리 88-5,381734.770274994,459083.10471821,한식
1892750,하스피럴버거,영업/정상,강원도 춘천시 요선동 13-5,263896.466297884,486810.919826591,정종/대포집/소주방
1892751,천진동석사점,영업/정상,강원도 춘천시 석사동 648-2번지,265284.684279441,484531.80398581,한식
1892752,마미킴,영업/정상,강원도 춘천시 죽림동 11-153번지,263828.245849158,486407.665571372,"외국음식전문점(인도,태국등)"
1892755,망상회센터&망상비치펜션,영업/정상,강원도 강릉시 옥계면 도직리 62,382520.149670466,458070.629472057,횟집
1892784,속초회포장,영업/정상,강원도 속초시 중앙동 503-25번지,338976.885023402,523893.189708953,기타
1892832,임실치즈피자.짱이야더블치킨,영업/정상,강원도 삼척시 당저동 13-18,391816.778330272,440693.185866973,호프/통닭
1892833,골목길,영업/정상,강원도 철원군 서면 와수리 1140-37,238215.538345801,526203.554902434,한식
1892885,쥐쥐쥐에이치(GGGH),영업/정상,강원도 강릉시 교동 1084-1,365943.322523051,475153.780082052,기타
1892904,일품양평해장국단구점,영업/정상,강원도 원주시 관설동 1699-4,285406.192254072,424530.26655963,한식
1892905,슈슈봉봉원주점,영업/정상,강원도 원주시 지정면 가곡리 1498-1 7층,277217.701894871,431483.205033936,키즈카페
1892906,호식이두마리치킨(원일점),영업/정상,강원도 원주시 원동 274-70 1층,283698.663778009,427384.83146026,호프/통닭
1892951,인제재래식손두부1호점,영업/정상,강원도 춘천시 동내면 학곡리 276-2번지,266875.688858924,481585.96290198,한식
1892952,장터먹거리,영업/정상,강원도 춘천시 온의동 29-3번지 풍물시장,263022.696768823,485280.150631317,기타
1892967,하조델리,영업/정상,강원도 양양군 현북면 하광정리 179번지,351568.838355298,503316.082954175,기타
1893041,평릉식당,영업/정상,강원도 동해시 평릉동 302-1,385667.502720074,449626.932289234,한식
1893042,은경네 칼국수,영업/정상,강원도 양양군 양양읍 남문리 52-2번지,342402.894291657,509260.852289137,한식
1893045,아프리카,영업/정상,강원도 속초시 동명동 261-8,339314.282852394,524375.814019223,기타
1893046,우미동,영업/정상,강원도 속초시 교동 963-10,337889.678820887,522633.911980679,한식
1893062,갯골막국수,영업/정상,강원도 인제군 인제읍 남북리 255-5,301762.772117507,507753.778361583,한식
1893105,왱왱해물촌,영업/정상,강원도 속초시 교동 1022-20번지,338410.902034102,522604.052320208,한식
1893106,가온,영업/정상,강원도 속초시 조양동 1547-3번지,338866.987292229,522062.28954484,식육(숯불구이)
1893107,숙이네닭갈비,영업/정상,강원도 속초시 조양동 1572번지,339745.659526259,521437.102054932,한식
1893180,춘천예손함박,영업/정상,강원도 춘천시 온의동 587-5 춘천강남하이엔드,263239.631389737,485155.087398776,한식
1893181,노랑노랑,영업/정상,강원도 춘천시 후평동 43 우미린뉴시티,266077.07212228,486585.662803015,기타
1893186,커피인,영업/정상,강원도 홍천군 서석면 풍암리 193-16번지,304686.361941488,468533.61152453,기타
1893253,귀한족발원주혁신점,영업/정상,강원도 원주시 반곡동 1924-8,287504.678204612,425531.941991797,식육(숯불구이)
1893254,아쿠아식당,영업/정상,"강원도 원주시 단구동 192-5 4층, 아쿠아랜드식당",285172.86129794,425713.695297587,한식
1893314,팔팔껍데기속초점,영업/정상,강원도 속초시 조양동 1548-2,338847.791257827,522005.913948057,식육(숯불구이)
1893320,이차돌강릉유천점,영업/정상,강원도 강릉시 홍제동 1031-3,364787.722044202,474380.210384287,식육(숯불구이)
1893321,그로티,영업/정상,강원도 강릉시 용강동 29번지 서부시장,366564.34266928,474192.135182166,기타
1893328,가마치치킨,영업/정상,강원도 강릉시 주문진읍 주문리 329-19번지 강릉주문진 풍림 아이원 하버뷰,360552.789885302,489395.312883303,한식
1893329,게락회산점,영업/정상,강원도 강릉시 회산동 122,364384.157557289,472721.385619318,기타
1893330,교동명칼국수,영업/정상,강원도 강릉시 옥천동 305-4,367478.155955085,475064.254430368,냉면집
1893463,펍큐당구클럽원주단계점,영업/정상,강원도 원주시 단계동 855-2번지 C2타워 401호,282495.194797698,427661.79587776,분식
1893464,탕마루생고기,영업/정상,강원도 원주시 단계동 1101-10,281930.969500418,427869.943273906,정종/대포집/소주방
1893469,이모네분식,영업/정상,강원도 삼척시 근덕면 교가리 651-9 근덕바다약국,397108.195996009,433251.321103144,분식
1893470,라이키,영업/정상,강원도 삼척시 근덕면 장호리 305번지,405029.450766902,422871.070360697,기타
1893477,왕천파닭,영업/정상,강원도 횡성군 횡성읍 교항리 112-1번지,286850.302316668,443126.416959606,호프/통닭
1893526,한우장날막국수,영업/정상,강원도 강릉시 노암동 124-2,367780.597243079,472704.37224119,냉면집
1893569,초밥가게여우상자(유천점),영업/정상,강원도 강릉시 홍제동 1028-3,364689.883913103,474350.248236372,기타
1893570,애경이네닭갈비,영업/정상,강원도 강릉시 연곡면 영진리 353-70 동방이스트빌,361622.71641138,486923.542176055,기타
1893679,송정리쉐프(chef),영업/정상,강원도 원주시 반곡동 1903-5,287415.373149972,425510.922173714,기타
1893686,백년족발·보쌈 사내점,영업/정상,"강원도 화천군 사내면 사창리 446-1 고구려숯불갈비,영양돌솥밥 차림",245586.764421211,507858.007900405,한식
1893694,도그스테이블석사점,영업/정상,강원도 춘천시 석사동 172,265543.109288531,482638.180291762,기타
1893695,싸움의고수춘천명동점,영업/정상,강원도 춘천시 죽림동 189번지 브라운가 5동 5107호,263954.075694438,486406.885561246,한식
1893696,쿼드강원대점,영업/정상,강원도 춘천시 효자동 607-14,264943.631025592,486152.318491842,기타
1893790,홍가네고기포차,영업/정상,강원도 원주시 우산동 175 1층 102호,282615.959563076,429264.084278482,한식
1893791,장군한돈,영업/정상,강원도 원주시 무실동 1733-1번지 1층,282184.982668819,426564.41332425,한식
1893799,연탄구이,영업/정상,강원도 태백시 황지동 152-16,375994.911625957,406569.095889625,식육(숯불구이)
1893830,웰빙맛죽,영업/정상,강원도 동해시 부곡동 73-20,385749.414102223,450418.355182609,한식
1893868,보안감자탕앤호세야,영업/정상,강원도 춘천시 후평동 458-1,265975.673522764,486647.800209821,한식
1893869,장터왕족발보쌈,영업/정상,강원도 춘천시 사농동 99-38,263970.487075798,489803.822625546,식육(숯불구이)
1893906,방태막국수(홍천비발디파크점),영업/정상,강원도 홍천군 서면 대곡리 63-1,258890.30931172,457706.826029677,중국식
1893915,신세계푸드직원식당,영업/정상,강원도 춘천시 신동면 혈동리 산 49-1,263674.240108608,474552.418589366,한식
1893916,롭앤로비나(LOB&ROBINA),영업/정상,강원도 춘천시 동내면 거두리 1062-3번지 301호,266712.256191677,484148.570529318,기타
1893927,곱정당춘천효자점,영업/정상,강원도 춘천시 효자동 661-19,264501.007648817,485897.183317319,한식
1893928,소울푸드,영업/정상,강원도 춘천시 효자동 661-19,264501.007648817,485897.183317319,한식
1893934,오막집,영업/정상,강원도 원주시 반곡동 1866-8 1층,286803.558482808,425350.246838936,정종/대포집/소주방
1893940,웰덤앤강정이,영업/정상,강원도 원주시 관설동 1701-9,285423.904709204,424545.786640915,호프/통닭
1893958,할매냉면칼국수,영업/정상,강원도 원주시 문막읍 문막리 250-1번지,272226.625185797,423040.844007191,한식
1893971,깜장소,영업/정상,강원도 인제군 서화면 천도리 601-4번지,305722.035359358,524893.601982238,식육(숯불구이)
1894148,작은성,영업/정상,강원도 강릉시 용강동 36-2번지,366634.372428905,474166.470027253,중국식
1894154,일출대게횟집,영업/정상,강원도 강릉시 사천면 사천진리 2-30,365093.542592907,483459.195984468,기타
1894155,만석,영업/정상,강원도 강릉시 견소동 161,371617.669556312,476100.166552466,호프/통닭
1894160,옹이밥상,영업/정상,강원도 정선군 북평면 북평리 250-2,347550.028527405,439846.301363119,한식
1894184,담소카페,영업/정상,강원도 홍천군 남면 시동리 905-7번지,273343.535309242,454606.00667952,기타
1894233,횡성한우정육식당,영업/정상,강원도 원주시 반곡동 1897-3,287224.73230516,425432.141794377,한식
1894234,행복한우동가게단관점,영업/정상,강원도 원주시 단구동 1615-10번지 1층,284784.99,425065.49,한식
1894235,박순영푸드,영업/정상,강원도 원주시 단계동 811-8 1층,282576.417546346,427953.496129116,호프/통닭
1894236,비에치씨(BHC)단계대박점,영업/정상,강원도 원주시 단계동 1100-8 1층,281976.092174283,427859.193768434,한식
1894272,초원밥상,영업/정상,강원도 횡성군 횡성읍 읍상리 292-8번지,287219.720499501,443530.522497104,한식
1894274,속초신토불이감자옹심이,영업/정상,강원도 속초시 중앙동 471-4번지,339217.40641696,523592.327071737,한식
1894275,소호카페앤스튜디오,영업/정상,강원도 속초시 동명동 261-17번지,339281.985083562,524268.960567485,기타
1894323,병천복순대·감자탕,영업/정상,강원도 영월군 주천면 주천리 887-2번지,312574.020987264,419527.594250893,한식
1894339,무지개맥주,영업/정상,강원도 강릉시 금학동 13-4 금학동 그린타워,367076.969353821,474122.884016282,호프/통닭
1894427,제천황기명태영월점,영업/정상,강원도 영월군 영월읍 하송리 247-3번지,329947.228486293,410197.196451909,한식
1894470,솔카페,영업/정상,강원도 동해시 발한동 15-15 백금당,386328.332409915,451832.505507338,기타
1894472,친친포차삼척점,영업/정상,강원도 삼척시 교동 742 C프라자 115호,392517.414286382,440686.94821231,정종/대포집/소주방
1894493,셰프클라쓰무실점,영업/정상,강원도 원주시 단계동 891-5,282451.948993121,427004.583940412,한식
1894494,어부네,영업/정상,강원도 원주시 무실동 1728-3 1층,282006.905100649,426705.186684009,한식
1894502,신화횟집,영업/정상,강원도 삼척시 정하동 55-4,393641.066164752,439669.982471835,횟집
1894519,제제네식탁,영업/정상,강원도 속초시 조양동 927-3번지,339122.975465044,521531.375760765,한식
1894547,다방,영업/정상,강원도 원주시 단구동 189-5번지 1층,285140.745566579,425674.037501327,경양식
1894548,작은찻집,영업/정상,강원도 원주시 귀래면 운남리 556-20번지,278504.332473402,407874.148817144,기타
1894549,정담콩나물국밥,영업/정상,강원도 원주시 지정면 가곡리 1364-3번지 1층,277290.540905147,430524.697248669,한식
1894585,싸움의 고수 화천점,영업/정상,강원도 화천군 화천읍 하리 42-9,261746.837594329,511446.79352667,호프/통닭
1894614,브라더양꼬치,영업/정상,강원도 동해시 천곡동 934 1층 103호,387225.588818537,448633.513319753,식육(숯불구이)
1894665,비비당,영업/정상,강원도 강릉시 주문진읍 주문리 312-241,360688.296672561,489157.327358715,기타
1894679,까페(cafe)바랄,영업/정상,강원도 동해시 망상동 171-1 해오름가족호텔 다동,385127.981880001,456080.753173899,기타
1894715,쏠티캐빈양양점,영업/정상,강원도 양양군 현남면 시변리 33-14,354729.780669469,498052.635385276,기타
1894723,한뚝수육국밥원주점,영업/정상,강원도 원주시 반곡동 1866-9 1층,286816.802140182,425345.103253098,한식
1894758,유한회사 서정도가,영업/정상,"강원도 동해시 천곡동 898번지 1층 가,나동",387095.994376424,448353.341342009,한식
1894774,느리게,영업/정상,강원도 홍천군 홍천읍 연봉리 372-3번지,276924.876239682,464708.766386166,경양식
1894784,꼬지사케 간성점,영업/정상,강원도 고성군 간성읍 신안리 246-1번지 7ELEVEN,328425.857720487,542785.171555906,호프/통닭
1894791,강변민박,영업/정상,강원도 춘천시 남면 한덕리 603-4,253876.805214373,464019.900850492,한식
1894855,그집,영업/정상,강원도 삼척시 남양동 36-2,391585.036329724,439857.869813275,정종/대포집/소주방
1894924,서리막국수,영업/정상,강원도 인제군 기린면 서리 425-8,313745.01968482,496205.110004832,한식
1894948,게락유천택지점,영업/정상,강원도 강릉시 홍제동 637-13,364346.294653528,474274.181548216,기타
1895001,나는숲이다,영업/정상,강원도 홍천군 화촌면 구성포리 1779번지,278271.99029836,477134.59843418,기타
1895002,바리깡스타,영업/정상,강원도 홍천군 북방면 중화계리 293-5번지,275544.54770741,466286.714513363,기타
1895015,지호한방삼계탕초당점,영업/정상,강원도 강릉시 초당동 71-1,369057.861842188,477511.514761858,식육(숯불구이)
1895020,이모네밥상,영업/정상,강원도 춘천시 석사동 915-8,265996.821552175,483243.652986805,한식
1895050,용산골,영업/정상,강원도 평창군 대관령면 용산리 383-4,,,한식
1895066,바르다 스시,영업/정상,강원도 영월군 영월읍 덕포리 574-168,331057.423609563,409823.502946757,일식
1895078,프롬149,영업/정상,강원도 춘천시 교동 149,264645.774588665,486851.231344097,기타
1895079,생곡막국수춘천점,영업/정상,강원도 춘천시 동면 만천리 430,267543.401014946,486437.1056738,한식
1895086,온달감자탕,영업/정상,강원도 속초시 교동 774-13번지,338174.136014778,523476.601582307,한식
1895175,꽃돼지장군,영업/정상,강원도 원주시 단계동 894-17번지 1층,282461.620180513,426970.826266264,한식
1895176,까슬보슬,영업/정상,강원도 원주시 단구동 1532-21 1층,283504.742786762,425283.567057745,분식
1895177,황골전통찻집,영업/정상,강원도 원주시 소초면 흥양리 254-6번지,289024.072180308,429855.832540557,기타
1895184,카페 톡,영업/정상,강원도 횡성군 횡성읍 읍하리 507-8번지,287127.42,444104.64,기타
1895294,자등골식당,영업/정상,강원도 철원군 서면 자등리 1721 대신농원쉼터,234976.254206681,513395.604920802,한식
1895308,디지털노리파크온의점,영업/정상,강원도 춘천시 온의동 6-25 롯데마트,263109.175778889,485355.40305733,기타
1895309,위창양꼬치,영업/정상,강원도 춘천시 온의동 521,263365.110497504,484735.252294817,한식
1895335,다주리,영업/정상,강원도 횡성군 횡성읍 읍상리 278-10번지,287268.82948031,443478.35236323,한식
1895344,남부한식부페,영업/정상,강원도 원주시 개운동 117-5번지 2층,284531.518990407,427087.206278375,한식
1895363,티각태각대게고로게,영업/정상,강원도 강릉시 성남동 54-1번지,367342.816815218,474042.768817177,분식
1895371,이방인의부엌,영업/정상,강원도 춘천시 우두동 1063-6,264091.973529797,488761.406029767,정종/대포집/소주방
1895372,김밥킹석사점,영업/정상,강원도 춘천시 석사동 888-1,265505.402588364,483523.913934339,기타
1895416,핵밥춘천강원대점,영업/정상,강원도 춘천시 효자동 769-13,265130.227197614,485773.508922035,기타
1895445,김가네삼겹살,영업/정상,강원도 원주시 일산동 226-2번지 1층,283774.721655185,428254.665758082,식육(숯불구이)
1895446,효원당,영업/정상,강원도 원주시 지정면 간현리 1056-11 층,273637.975096639,429568.065909839,기타
1895447,사진정원,영업/정상,강원도 원주시 소초면 흥양리 247 1층,289088.623260413,429659.541236351,기타
