번호,사업장명,영업상태명,소재지전체주소,좌표정보(x),좌표정보(y),위생업태명
1852252,김가네이도점,영업/정상,제주특별자치도 제주시 이도이동 1956번지 제주이도한일베라체아파트 601동 B107호,157857.806763439,-287.9048539189,김밥(도시락)
1852253,괸당집노형점,영업/정상,제주특별자치도 제주시 노형동 2529-2 (1층),150930.267163851,-1056.55302064616,호프/통닭
1852254,통큰갈비제주일도점,영업/정상,제주특별자치도 제주시 일도이동 409-8,157335.570319455,1063.70898648658,식육(숯불구이)
1852255,달아래팥,영업/정상,제주특별자치도 제주시 한경면 낙천리 1647-4번지,128135.95449045,-18851.7784217878,한식
1852256,시드니,영업/정상,제주특별자치도 제주시 애월읍 하귀2리 2615-8번지,143792.192639666,-1254.13333185896,한식
1852257,월랑국수,영업/정상,제주특별자치도 제주시 노형동 1271-12 남녕빌라가동101호,151659.553325338,-595.779209423441,횟집
1852258,랜돌프비어인제주,영업/정상,제주특별자치도 제주시 노형동 944-20,152059.614093099,-1280.08618068497,한식
1852259,토근,영업/정상,제주특별자치도 제주시 이도이동 1179-8번지 (지하1층),156346.851262009,372.895899359368,한식
1852260,왕대박,영업/정상,제주특별자치도 제주시 이도이동 1773-10번지,156086.254569482,512.912253092595,한식
1852261,돈나무,영업/정상,제주특별자치도 제주시 연동 265-2,152435.809693255,-1294.81737865889,한식
1852262,솔비,영업/정상,제주특별자치도 제주시 연동 271-28번지,152696.977594739,-537.98024880697,정종/대포집/소주방
1852263,돼지꿈본점,영업/정상,제주특별자치도 제주시 연동 261-66번지,152456.280231758,-651.221021195417,한식
1852264,백성원,영업/정상,제주특별자치도 제주시 이도이동 1176-114,156371.387640059,644.57814769286,식육(숯불구이)
1852265,능이버섯백숙향계,영업/정상,제주특별자치도 제주시 노형동 1290-2,151610.537884459,-881.058666330445,한식
1852266,노라바,영업/정상,제주특별자치도 제주시 애월읍 구엄리 1287-1번지,141973.703323946,-1316.06925470594,분식
1852267,마틸다,영업/정상,제주특별자치도 제주시 애월읍 고내리 841번지,138034.50743119,-3211.164427725,까페
1852268,황,영업/정상,제주특별자치도 제주시 삼도이동 1241-12,155795.086645995,1188.4184761197,기타
1852269,아라불족,영업/정상,제주특별자치도 제주시 아라일동 1683번지,157799.802809865,-2400.9578665034,한식
1852270,어머니의뜻을담다단지,영업/정상,제주특별자치도 제주시 애월읍 하귀1리 379-1,145263.642757462,-628.790591065293,경양식
1852271,서서방숯불닭갈비일도점,영업/정상,제주특별자치도 제주시 일도이동 49,157458.287948463,808.227177038155,한식
1852272,멕시카나치킨앤치킨더홈연동점,영업/정상,제주특별자치도 제주시 연동 273-45,152688.859372713,-1011.11995105093,통닭(치킨)
1852273,차곡,영업/정상,제주특별자치도 제주시 연동 311-46번지,153269.421257326,-569.592510679554,한식
1852274,오렌지꼬치구이삼도점,영업/정상,제주특별자치도 제주시 삼도이동 231-4,155750.10435767,1274.18629998109,호프/통닭
1852275,울돝,영업/정상,제주특별자치도 제주시 이도이동 1186-15번지,156236.955,221.12333333306,한식
1852276,서쪽가게,영업/정상,제주특별자치도 제주시 한림읍 협재리 1751-6,129271.317189446,-11167.8493170413,분식
1852277,한라진칼국수,영업/정상,제주특별자치도 제주시 내도동 529-1번지,147722.394363938,29.009986792676,한식
1852278,듬돌,영업/정상,제주특별자치도 제주시 한림읍 협재리 1724-1번지,129450.71801736,-10901.1099047021,한식
1852279,일출회관,영업/정상,제주특별자치도 제주시 조천읍 함덕리 1002-47,169135.086829207,4973.36915286412,한식
1852280,고요남,영업/정상,제주특별자치도 제주시 아라일동 6036-1,156790.074584619,-1107.09487688112,한식
1852281,보배식당,영업/정상,"제주특별자치도 제주시 용담일동 135-9번지 서문공설시장 120호,121호(1층)",155133.551842727,1761.62326108472,한식
1852282,담소,영업/정상,제주특별자치도 제주시 노형동 904-9번지,151834.265861337,-946.671337259472,한식
1852283,옛날통닭여상점,영업/정상,제주특별자치도 제주시 일도이동 981-24번지,156888.488517298,2019.00856912024,한식
1852284,시골못난이투,영업/정상,제주특별자치도 제주시 연동 283-52,152789.079942706,-961.378044614303,한식
1852285,우리집건강원삼계탕,영업/정상,제주특별자치도 제주시 이도이동 1137-19번지,156724.619067573,413.478296033867,한식
1852286,마마칼국수,영업/정상,제주특별자치도 제주시 노형동 762번지,151551.710246339,-2084.24303339711,한식
1852287,종점역,영업/정상,제주특별자치도 제주시 용담일동 231-13번지,154785.34055585,1602.46409191713,호프/통닭
1852288,신짱,영업/정상,제주특별자치도 제주시 이도일동 1259-9번지,156113.118470134,695.590303432004,분식
1852289,칠십리,영업/정상,제주특별자치도 제주시 연동 260-5,152524.155250798,-431.034245256115,한식
1852290,현서네두루치기,영업/정상,제주특별자치도 제주시 화북일동 1015-2번지,160484.284996198,2117.41492191119,한식
1852291,아구사랑아귀찜본점,영업/정상,제주특별자치도 제주시 일도이동 330-10번지,157077.747937347,1509.09118948677,한식
1852292,한신포차제주시청점,영업/정상,제주특별자치도 제주시 이도이동 1771-1 103호,156129.923517834,468.038248116965,호프/통닭
1852293,비타민국수,영업/정상,제주특별자치도 제주시 한림읍 한림리 1355-1번지,131435.462234588,-8844.45998077078,기타
1852294,다올방,영업/정상,제주특별자치도 제주시 건입동 1353번지,156046.024225284,2276.95268460921,까페
1852295,고씨회관,영업/정상,제주특별자치도 제주시 연동 273-25 (1층),152640.887526438,-849.140379272528,호프/통닭
1852296,굽네치킨일도점,영업/정상,제주특별자치도 제주시 일도이동 52-7 (1층),157535.598808278,799.006486259556,통닭(치킨)
1852297,명품갈비하우스,영업/정상,제주특별자치도 제주시 화북이동 969-1 외1필지(1층),160213.91126064,2031.77417656562,식육(숯불구이)
1852298,한일반점,영업/정상,제주특별자치도 제주시 노형동 2519-13번지,150998.566247976,-1449.8132748603,횟집
1852299,동아리꼬치구이신산점,영업/정상,제주특별자치도 제주시 일도이동 1025-8번지,156431.991588235,1759.72664865468,호프/통닭
1852300,까투리꼬치구이태양점,영업/정상,제주특별자치도 제주시 연동 291-72번지 101호(성두4로30),152936.467219923,-487.877879670045,호프/통닭
1852301,꾸어삼겹,영업/정상,제주특별자치도 제주시 일도이동 1030-10,156459.305060911,1632.49629572447,호프/통닭
1852302,한솥도시락제주한라대점,영업/정상,제주특별자치도 제주시 노형동 756-7번지,151424.930097386,-2083.59668092268,김밥(도시락)
1852303,호텔리젠트마린더블루라티프,영업/정상,제주특별자치도 제주시 건입동 1443-1,155951.339504541,2452.144595158,경양식
1852304,월랑명가동태,영업/정상,제주특별자치도 제주시 노형동 1049-14번지,151495.189721055,-611.661072993425,한식
1852305,제주미친흑돈,영업/정상,제주특별자치도 제주시 한림읍 귀덕리 3866-1,132498.230957236,-6397.78915704602,식육(숯불구이)
1852306,그린식당,영업/정상,제주특별자치도 제주시 도두일동 1208,151089.053447285,189.836297933795,한식
1852307,소문난맛집,영업/정상,제주특별자치도 제주시 애월읍 하귀2리 2617-4,143822.338042076,-1259.70664853563,한식
1852308,제주대학교교수회관식당,영업/정상,제주특별자치도 제주시 아라일동 1,159225.936437733,-4535.17095331687,한식
1852309,탑아일랜드,영업/정상,제주특별자치도 제주시 용담일동 264-5,154660.179174714,1060.70924899438,기타
1852310,노형삼다오리,영업/정상,제주특별자치도 제주시 노형동 1070-10 (월랑1로43),151603.328617447,-645.747779414309,호프/통닭
1852311,모살물2호점,영업/정상,제주특별자치도 제주시 연동 291-90,152952.407334023,-419.636954340032,한식
1852312,금보가든,영업/정상,제주특별자치도 제주시 조천읍 교래리 501번지,169762.312368345,-6705.14903803674,한식
1852313,명동식도락,영업/정상,제주특별자치도 제주시 한경면 저지리 3019-7,131829.558273347,-19446.9940311627,한식
1852314,와흘밥상,영업/정상,제주특별자치도 제주시 조천읍 와흘리 산 13-7,168376.182892668,-3541.83190144706,한식
1852315,돈까스집,영업/정상,제주특별자치도 제주시 한림읍 한림리 1361-1번지,131380.936339114,-8851.58767169839,한식
1852316,쏘렐라,영업/정상,제주특별자치도 제주시 애월읍 애월리 209-1,137845.938601251,-4075.95642600258,한식
1852317,협재이길,영업/정상,제주특별자치도 제주시 한림읍 협재리 2021-4,129329.124076287,-11267.5745149652,한식
1852318,통큰코다리,영업/정상,제주특별자치도 제주시 한림읍 협재리 2021-10,129318.74863407,-11290.4287967707,한식
1852319,마농제주본점,영업/정상,제주특별자치도 제주시 도평동 48-10,149852.491251072,-1802.37971261271,경양식
1852320,엄마의밥상,영업/정상,제주특별자치도 제주시 이도이동 1178-1,156460.845459558,475.798248475972,한식
1852321,냉동고,영업/정상,제주특별자치도 제주시 연동 272-44번지,152689.772995499,-819.397244684601,기타
1852322,쥐치전문점제주산책,영업/정상,제주특별자치도 제주시 한림읍 한림리 1313-3,131563.780091735,-8576.23110356301,일식
1852323,용담밭담,영업/정상,제주특별자치도 제주시 용담이동 2631-1,154403.529198371,623.873894181467,한식
1852324,탕궁훠궈,영업/정상,제주특별자치도 제주시 연동 272-37,152646.108463766,-795.66654261287,중국식
1852325,해맞이카페,영업/정상,제주특별자치도 제주시 구좌읍 월정리 3번지,181030.700210943,6564.48082001017,기타
1852326,딱한잔포차,영업/정상,제주특별자치도 제주시 연동 272-43,152703.500055424,-808.356394380308,호프/통닭
1852327,순백100순두부,영업/정상,제주특별자치도 제주시 일도이동 338-2,156714.735708299,1239.20395452585,한식
1852328,라헨느골프텔,영업/정상,제주특별자치도 제주시 봉개동 237-13 외1필지 1102호,164175.770519209,-4843.51121195552,까페
1852329,김정자김밥,영업/정상,제주특별자치도 제주시 일도이동 1019-16번지,156581.54994569,1477.12737979087,분식
1852330,황금손가락이도점,영업/정상,제주특별자치도 제주시 아라이동 3012-1,157288.091598722,-275.572829740718,일식
1852331,우땅,영업/정상,제주특별자치도 제주시 우도면 연평리 2395-3번지,194675.350339181,1457.67004285118,기타
1852332,부지깽이,영업/정상,제주특별자치도 제주시 이도이동 1178-6,156400.270815131,416.983151177223,한식
1852333,개염지영말축,영업/정상,제주특별자치도 제주시 연동 323-28번지,153592.053044436,-903.441844157848,일식
1852334,광미밥상,영업/정상,제주특별자치도 제주시 도두일동 2619-17번지,150128.70911374,889.444664020707,한식
1852335,후원,영업/정상,제주특별자치도 제주시 한림읍 옹포리 471-1번지,130419.641780592,-9980.21789738727,한식
1852336,꼬불집,영업/정상,제주특별자치도 제주시 이도이동 380-12,156907.474079791,378.174331257025,한식
1852337,마니,영업/정상,제주특별자치도 제주시 구좌읍 평대리 2033-1번지,184828.460456373,4552.04368723292,기타
1852338,다노이,영업/정상,제주특별자치도 제주시 구좌읍 동복리 1493-1번지,173151.55265099,6336.99839044308,기타
1852339,주민상회,영업/정상,제주특별자치도 제주시 도남동 918-15번지,155979.645078106,56.9069087207479,호프/통닭
1852340,삼십킬로미터머뭄,영업/정상,제주특별자치도 제주시 이도이동 1769-12번지,156074.963837191,374.237723816217,기타
1852341,통큰국밥,영업/정상,제주특별자치도 제주시 외도일동 485-8번지,147304.918073096,-566.699928856449,한식
1852342,도랑도랑,영업/정상,제주특별자치도 제주시 연동 302-14,153194.203183888,-811.188486820818,한식
1852343,봉개족탕순대,영업/정상,제주특별자치도 제주시 봉개동 1798-10번지,162218.530306308,-228.855995691152,한식
1852344,십원향,영업/정상,제주특별자치도 제주시 노형동 915-2,152066.983143483,-930.941433695579,한식
1852345,외길닭발,영업/정상,제주특별자치도 제주시 삼도일동 518-5,155009.549396064,527.863571154847,분식
1852346,이레해물,영업/정상,제주특별자치도 제주시 한림읍 수원리 271-2,131664.09874312,-6524.12762664089,한식
1852347,칠돈가함덕점,영업/정상,제주특별자치도 제주시 조천읍 함덕리 4150-5,169664.448775164,4767.41491505311,식육(숯불구이)
1852348,블루사이공,영업/정상,제주특별자치도 제주시 애월읍 상귀리 769,144875.328789162,-4207.82229857939,한식
1852349,하꼬네,영업/정상,제주특별자치도 제주시 이도이동 1008-2번지,156248.243624652,88.1927003219618,횟집
1852350,산호풍경이호점,영업/정상,제주특별자치도 제주시 우도면 연평리 317-5,196970.110553343,158.107536911135,한식
1852351,키친어반,영업/정상,제주특별자치도 제주시 연동 292-27,152967.709290933,-645.461554685966,한식
1852352,온미소가,영업/정상,제주특별자치도 제주시 노형동 945-22,152164.125907169,-1336.31391241098,한식
1852353,원삼계탕아라점,영업/정상,제주특별자치도 제주시 아라일동 1813-2,157942.739573273,-2889.82880502038,탕류(보신용)
1852354,한국식당,영업/정상,제주특별자치도 제주시 삼도일동 517-14,155104.447058827,568.304909373005,한식
1852355,수선화식당,영업/정상,제주특별자치도 제주시 이도이동 409-12번지 (1층),157466.538157528,604.811540024421,한식
1852356,제주공항근처맛집용두암해촌,영업/정상,제주특별자치도 제주시 용담삼동 1026-3,153725.44274102,2395.88397255237,한식
1852357,제주터미널식당,영업/정상,제주특별자치도 제주시 오라일동 2441-1번지 (지하1층),154847.698131632,474.452072607431,한식
1852358,안트래,영업/정상,제주특별자치도 제주시 연동 292-79번지,152937.731279237,-776.715501117737,한식
1852359,명태골연동점,영업/정상,제주특별자치도 제주시 연동 1513-7,152391.106663685,-1915.52278022863,식육(숯불구이)
1852360,끝집사랑,영업/정상,제주특별자치도 제주시 구좌읍 세화리 3641-9,186534.503498056,3407.34551240577,한식
1852361,돌미롱,영업/정상,제주특별자치도 제주시 아라일동 6160-5,158199.200286208,-2680.32719460818,까페
1852362,장수골,영업/정상,제주특별자치도 제주시 한림읍 한림리 905-13,131866.395695114,-9142.94432920825,한식
1852363,역전할머니맥주아라점,영업/정상,제주특별자치도 제주시 아라일동 6082-2,157658.136533578,-2612.44318194788,한식
1852364,제삼굽,영업/정상,제주특별자치도 제주시 연동 261-57,152486.504737307,-753.491127298009,한식
1852365,조반물,영업/정상,제주특별자치도 제주시 조천읍 신촌리 2066-1번지,164613.684393599,4692.17598881855,한식
1852366,오막한우막창,영업/정상,제주특별자치도 제주시 연동 280-12번지,152662.712436148,-276.608907234958,한식
1852367,도시어부,영업/정상,제주특별자치도 제주시 노형동 1050-4번지 대성빌리지,151421.842024959,-548.691459344342,한식
1852368,천해향,영업/정상,제주특별자치도 제주시 봉개동 1812-18번지 인성빌라 나동 101호,162132.294159659,-461.306416369574,한식
1852369,노형둘레국수,영업/정상,제주특별자치도 제주시 노형동 721-1번지 (1층),151945.635083802,-1550.27792238922,한식
1852370,키친아루요,영업/정상,제주특별자치도 제주시 애월읍 유수암리 1040-5번지 (1층),144613.16744459,-7899.75233465729,한식
1852371,찐하오마라탕아란점,영업/정상,제주특별자치도 제주시 아라일동 6090-1,157610.679568386,-2469.8553099728,통닭(치킨)
1852372,제주나기,영업/정상,제주특별자치도 제주시 애월읍 구엄리 893,142090.374983645,-2130.06027903645,기타
1852373,막쇠,영업/정상,제주특별자치도 제주시 연동 261-28,152457.680550744,-704.525906733028,식육(숯불구이)
1852374,스몰사운드,영업/정상,제주특별자치도 제주시 일도이동 52-8,157509.372779327,791.504822100069,호프/통닭
1852375,형제돼지갈비이도점,영업/정상,제주특별자치도 제주시 이도이동 1062-10 (법원북2로75),156968.005450041,143.241246659045,횟집
1852376,부산아지매노형점부산아재,영업/정상,제주특별자치도 제주시 노형동 2595-11,150815.241416259,-1440.81995736626,한식
1852377,스시해밀,영업/정상,제주특별자치도 제주시 용담이동 359-58번지 (대교로45),154593.404285752,1837.4630552115,호프/통닭
1852378,전설의짬뽕조천점,영업/정상,제주특별자치도 제주시 조천읍 신촌리 1930 101호,164930.57159937,4423.09247013933,한식
1852379,꼬까삐,영업/정상,제주특별자치도 제주시 도남동 918-14번지,155982.164067999,79.112144404211,한식
1852380,비양,영업/정상,제주특별자치도 제주시 한림읍 옹포리 489,130336.750701651,-9868.58485380147,기타
1852381,케이팝,영업/정상,제주특별자치도 제주시 연동 281-12,152745.369291921,-535.200506599369,한식
1852382,노형한빛식당,영업/정상,제주특별자치도 제주시 애월읍 유수암리 1058-13,144682.756955982,-8206.78329873057,한식
1852383,한림별미양곱창한림점,영업/정상,제주특별자치도 제주시 한림읍 한림리 1104,131549.446878618,-8952.09547101051,한식
1852384,교촌치킨노형점,영업/정상,제주특별자치도 제주시 노형동 1055-1,151220.782843703,-737.949348637069,호프/통닭
1852385,부가네얼큰이연동점,영업/정상,제주특별자치도 제주시 연동 293-86번지,152988.338346032,-1049.03483721979,호프/통닭
1852386,돈야탑촌,영업/정상,제주특별자치도 제주시 삼도일동 572번지,155381.321594629,438.874354597734,식육(숯불구이)
1852387,연동돈우가,영업/정상,제주특별자치도 제주시 연동 2327-4,152237.737258703,-345.700838189039,한식
1852388,제주의별,영업/정상,제주특별자치도 제주시 용담일동 386-1번지,154862.41318665,2223.80372610753,한식
1852389,그냥술집,영업/정상,제주특별자치도 제주시 화북일동 1982-9번지,159559.413365324,2648.50566751956,호프/통닭
1852390,김재훈고사리육개장,영업/정상,제주특별자치도 제주시 이도이동 2029-3,156610.517062272,-840.056415525713,기타
1852391,뿌떡,영업/정상,제주특별자치도 제주시 한경면 용수리 3047-1번지,123378.22559952,-19181.47274645,분식
1852392,괜찮아,영업/정상,제주특별자치도 제주시 구좌읍 세화리 1-1번지,187129.148297173,2999.97062616684,기타
1852393,얄랑,영업/정상,제주특별자치도 제주시 삼도이동 1200-2번지,155220.638910567,2508.35817935734,기타
1852394,본태,영업/정상,제주특별자치도 제주시 애월읍 애월리 2546,135721.153630987,-3458.05138992745,기타
1852395,해맞이쉼터,영업/정상,제주특별자치도 제주시 구좌읍 평대리 2033-19번지 제1호(1층),184857.748382552,4536.33100975425,분식
1852396,종배네2,영업/정상,제주특별자치도 제주시 한경면 저지리 1724-4 (1층),130683.769449835,-18035.1489117764,한식
1852397,동아리꼬치구이용담점,영업/정상,제주특별자치도 제주시 용담이동 359-45 제1호,154528.974232583,1897.04205743752,호프/통닭
1852398,명동찌개마을,영업/정상,제주특별자치도 제주시 삼도이동 303-1,155792.629229712,1022.88361121706,통닭(치킨)
1852399,인생극장쪽갈비제주아라점,영업/정상,제주특별자치도 제주시 아라일동 6118-4,158074.584404513,-2096.95349103787,식육(숯불구이)
1852400,고봉민김밥인아라점,영업/정상,제주특별자치도 제주시 아라일동 6094-1번지,157565.034456432,-2365.9857587898,분식
1852401,광령치킨,영업/정상,제주특별자치도 제주시 애월읍 광령리 1232-5번지,147638.845093091,-3839.4675513879,호프/통닭
1852402,우도해물깡패,영업/정상,제주특별자치도 제주시 우도면 연평리 1290-1번지,195961.702404099,1889.49003107716,분식
1852403,모두아,영업/정상,제주특별자치도 제주시 한경면 고산리 2200번지,123526.41452818,-21186.92635816,한식
1852404,쫑이네닭볶음탕,영업/정상,제주특별자치도 제주시 이도이동 1175-1,156467.093951247,663.164687748185,한식
1852405,안경쓴고등어,영업/정상,제주특별자치도 제주시 삼도일동 578-3,155556.20086127,392.093383902761,통닭(치킨)
1852406,오후여섯시,영업/정상,제주특별자치도 제주시 애월읍 곽지리 1622-41번지,135555.506041358,-4692.02654977191,까페
1852407,달맞이,영업/정상,제주특별자치도 제주시 연동 290-62,153006.422028919,-342.652021228015,한식
1852408,지영야식당,영업/정상,제주특별자치도 제주시 삼도이동 802-1,155405.600409397,1498.01814742828,기타
1852409,교촌치킨애월해안도로점,영업/정상,제주특별자치도 제주시 애월읍 고내리 1145-1,138322.662199953,-3123.65366405701,기타
1852410,평담옥,영업/정상,제주특별자치도 제주시 노형동 937-7번지,152019.284091893,-1389.58906484263,기타
1852411,노을코지2,영업/정상,제주특별자치도 제주시 용담삼동 2572-6번지,152028.965462291,1956.35353978093,기타
1852412,밥장인돼지찌개외도점,영업/정상,제주특별자치도 제주시 외도일동 418-6,147008.641214779,-393.528709886467,기타
1852413,바람샤워,영업/정상,제주특별자치도 제주시 구좌읍 행원리 1537-11번지,181392.817300699,6428.15749003071,기타
1852414,쑤니에7080,영업/정상,제주특별자치도 제주시 용담삼동 516-2 세진빌라,154042.177348389,2290.59515683346,기타
1852415,호랑이,영업/정상,제주특별자치도 제주시 조천읍 함덕리 1252번지,168719.208491676,5135.46646489188,기타
1852416,별이빛나는밤,영업/정상,제주특별자치도 제주시 도남동 901-19번지,155476.826740851,94.8558508447113,기타
1852417,풍전스크린골프,영업/정상,제주특별자치도 제주시 연동 276-6번지 대경빌딩,152558.668147027,-1346.36986097747,기타
1852418,세컨드스토리,영업/정상,제주특별자치도 제주시 구좌읍 월정리 891-7,180511.843857665,6192.33615291275,기타
1852419,밥짓는시간,영업/정상,제주특별자치도 제주시 구좌읍 평대리 623-1번지,185156.567992938,3856.16654573123,기타
1852420,슬립인하노이,영업/정상,제주특별자치도 제주시 노형동 2526-11번지,150853.793535682,-1236.16523924257,기타
1852421,함덕에이플러스민물장어,영업/정상,제주특별자치도 제주시 조천읍 함덕리 1424번지 쉬젠비아채아파트,168896.389190949,4664.40696374105,기타
1852422,노을코지,영업/정상,제주특별자치도 제주시 용담삼동 2572-6번지,152028.965462291,1956.35353978093,기타
1852423,흥부네정식,영업/정상,제주특별자치도 제주시 연동 1371-3번지,152447.271223914,-1532.28508572727,한식
1852424,노형토종닭,영업/정상,제주특별자치도 제주시 노형동 2398-1,150614.742758731,-1567.83068912228,한식
1852425,태진해장국,영업/정상,제주특별자치도 제주시 아라일동 2384-7번지,157186.863310691,-1233.97581096415,한식
1852426,수영,영업/정상,제주특별자치도 제주시 노형동 922-13번지 (1층),151846.233258148,-1320.91025204808,한식
1852427,올레스크린앤,영업/정상,제주특별자치도 제주시 연동 261-9번지 (3층),152499.593249108,-708.932121042839,호프/통닭
1852428,진도새기,영업/정상,제주특별자치도 제주시 노형동 2883-1,150369.509792145,-1149.2936213154,한식
1852429,학창시절,영업/정상,제주특별자치도 제주시 연동 261-52,152372.574975007,-732.431257937924,호프/통닭
1852430,돈돈,영업/정상,제주특별자치도 제주시 삼도이동 851-1번지,155311.624458095,1894.34982896449,식육(숯불구이)
1852431,제주미담,영업/정상,제주특별자치도 제주시 이도이동 360,156929.044514933,754.807951231542,한식
1852432,데스띠노,영업/정상,제주특별자치도 제주시 아라일동 6117-1번지,158073.12186191,-2156.15099875693,경양식
1852433,등대와바당,영업/정상,제주특별자치도 제주시 도두일동 2614-4,150172.192441045,1207.53787596508,횟집
1852434,연북로명태명가본점,영업/정상,제주특별자치도 제주시 아라일동 2572-2번지,156747.701768788,-1274.27530985646,한식
1852435,색이고아,영업/정상,제주특별자치도 제주시 노형동 1049-11번지 서광주택,151471.780442552,-613.750541637889,한식
1852436,노랑통닭아라점,영업/정상,제주특별자치도 제주시 아라일동 2338-3번지,157483.598799555,-1780.03550564621,호프/통닭
1852437,취중문장,영업/정상,제주특별자치도 제주시 구좌읍 종달리 565-65,191388.765274348,-44.9958837670893,한식
1852438,지미스,영업/정상,제주특별자치도 제주시 우도면 연평리 317-2번지,196913.818765924,158.709036201148,기타
1852439,월랑포차,영업/정상,제주특별자치도 제주시 노형동 1055-9,151269.844281327,-787.253217426692,기타
1852440,자담치킨외도점,영업/정상,제주특별자치도 제주시 외도일동 645-1번지,147053.472938141,-1140.7765970425,기타
1852441,자담치킨애월점,영업/정상,제주특별자치도 제주시 애월읍 소길리 590-5번지,142074.913952433,-6090.201812507,기타
1852442,용두암바당회국수,영업/정상,제주특별자치도 제주시 용담삼동 1026-3번지,153725.44274102,2395.88397255237,한식
1852443,신화앞오름,영업/정상,제주특별자치도 제주시 구좌읍 송당리 1464-1,180024.010799937,-2888.92572158858,한식
1852444,국수도둑,영업/정상,제주특별자치도 제주시 노형동 762-7번지,151641.376628358,-2084.8675407454,한식
1852445,사토,영업/정상,제주특별자치도 제주시 연동 252-40,152323.515652455,-965.557825499329,한식
1852446,애월한아름식당,영업/정상,제주특별자치도 제주시 애월읍 애월리 1400-1 2층,136892.805604237,-3810.24705653377,한식
1852447,다동뼈감탕,영업/정상,제주특별자치도 제주시 도남동 746-2,156121.928270068,-632.6127613571,식육(숯불구이)
1852448,김여사문어찜,영업/정상,제주특별자치도 제주시 도남동 79-10번지,156397.712300898,-383.191255628157,식육(숯불구이)
1852449,바닷가의만남,영업/정상,제주특별자치도 제주시 추자면 대서리 200-1번지,134585.840760418,51963.6779733928,한식
1852450,광림,영업/정상,제주특별자치도 제주시 연동 261-66번지,152456.280231758,-651.221021195417,한식
1852451,네네치킨외도점,영업/정상,제주특별자치도 제주시 외도일동 527-1번지,147108.067747538,-770.823058788459,통닭(치킨)
1852452,리프리지,영업/정상,제주특별자치도 제주시 삼도이동 1158-41,155094.801689569,2198.93968223019,한식
1852453,미향해장국삼화점,영업/정상,제주특별자치도 제주시 화북이동 953-1번지,160214.531005487,2160.3699634407,한식
1852454,고파크,영업/정상,제주특별자치도 제주시 조천읍 교래리 786-17,168806.668574161,-5055.00179693392,한식
1852455,대수굴식당,영업/정상,제주특별자치도 제주시 구좌읍 평대리 2022-3번지,185003.306079465,4408.65606938317,한식
1852456,쉬젠,영업/정상,제주특별자치도 제주시 우도면 연평리 2512-1번지,194686.845837619,713.267922748932,기타
1852457,호식이두마리치킨연동신시가지점,영업/정상,제주특별자치도 제주시 연동 1491-3번지,152679.494870609,-1672.96742564812,호프/통닭
1852458,황금닭갈비장칼국수,영업/정상,제주특별자치도 제주시 아라일동 6093-1,157555.871242911,-2418.51000078743,한식
1852459,외도그린포크정육식당,영업/정상,제주특별자치도 제주시 외도일동 527-10,147129.445956078,-791.389718768143,식육(숯불구이)
1852460,엘리,영업/정상,제주특별자치도 제주시 연동 1489-3,152739.628428403,-1614.35871389808,기타
1852461,오늘식당,영업/정상,제주특별자치도 제주시 구좌읍 평대리 1723번지,184911.228429348,3684.36174254508,한식
1852462,홍이,영업/정상,제주특별자치도 제주시 노형동 2531-1번지,151004.801799822,-1099.04584611102,기타
1852463,타무라,영업/정상,제주특별자치도 제주시 조천읍 대흘리 1665-2,168039.530009676,328.744178596066,"외국음식전문점(인도,태국등)"
1852464,하루나,영업/정상,제주특별자치도 제주시 노형동 762-7,151641.376628358,-2084.8675407454,정종/대포집/소주방
1852465,마라도구구공스시,영업/정상,제주특별자치도 제주시 도남동 664-7번지,155949.809304424,-538.532033776133,일식
1852466,떡칠애신촌,영업/정상,제주특별자치도 제주시 조천읍 신촌리 2573-2번지,164500.318999114,4190.64688414612,분식
1852467,맛있소,영업/정상,제주특별자치도 제주시 애월읍 광령리 2221-9,147421.151119369,-3865.86787088031,한식
1852468,버닝썬,영업/정상,제주특별자치도 제주시 연동 283-35번지,152740.742007006,-875.436452293937,까페
1852469,연남물갈비제주일도점,영업/정상,제주특별자치도 제주시 일도이동 71-15,157599.182062245,506.818870436582,식육(숯불구이)
1852470,옥이네치킨,영업/정상,제주특별자치도 제주시 일도이동 69-4,157595.674546541,651.000322327551,호프/통닭
1852471,카페제주동네,영업/정상,제주특별자치도 제주시 구좌읍 종달리 841-1번지,190503.189935697,-342.549606856334,까페
1852472,로비라운지,영업/정상,제주특별자치도 제주시 한림읍 금능리 1625번지 139호,127469.328476377,-12009.8167412439,한식
1852473,강연우동태찌개제주외도점,영업/정상,제주특별자치도 제주시 외도일동 640-2 101동 102호,146685.210871739,-1198.81196233802,한식
1852474,한림대덕,영업/정상,제주특별자치도 제주시 한림읍 한림리 1590번지 (1층),131199.185226447,-8878.47215662844,한식
1852475,그리,영업/정상,제주특별자치도 제주시 구좌읍 평대리 75번지,186100.346143767,3438.08604241904,까페
1852476,와와치킨,영업/정상,제주특별자치도 제주시 도두일동 2622-14 (1층),150253.624984443,983.349092764092,통닭(치킨)
1852477,신촌가든,영업/정상,제주특별자치도 제주시 조천읍 신촌리 647-5번지,165107.195160329,3895.00522626428,한식
1852478,한림복,영업/정상,제주특별자치도 제주시 한림읍 한림리 1315-5,131543.331469005,-8731.60137413074,호프/통닭
1852479,스페샬천사점,영업/정상,제주특별자치도 제주시 일도이동 382-10번지,157131.949862837,1015.16891674738,호프/통닭
